36;0;73;0;[Bool, Int];[not, or, and, *, +, <, =];[];false;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (and (= GateController_one_0 1) (not GateController_alarmTrain_0) (= GateController_gate_0 0) (= GateController_hundred_0 (* 100 GateController_one_0)) (= GateController_thousand_0 (* 1000 GateController_one_0)) (= GateController_time_0 0)) :named ssa_0), (! (and (= GateController_time_1 (+ GateController_increment_1 GateController_time_0)) (or (= GateController_gateMotorFailure_1 GateController_gateMotorFailure_-1) GateController_gateMotorFailure_1) (< GateController_increment_1 1000) (let ((.cse1 (= GateController_gate_0 GateController_gate_1))) (or (and (not GateController_gateMotorFailure_1) (let ((.cse0 (< GateController_gate_0 GateController_hundred_0))) (or (and (= (+ GateController_gate_0 1) GateController_gate_1) .cse0) (and (not .cse0) .cse1))) (= GateController_alarmTrain_0 GateController_alarmTrain_1)) (and GateController_alarmTrain_1 .cse1 GateController_gateMotorFailure_1))) (< GateController_time_0 GateController_thousand_0)) :named ssa_1), (! (not (< GateController_time_1 GateController_thousand_0)) :named ssa_2), (! (and (not (= GateController_gate_1 GateController_hundred_0)) (not GateController_alarmTrain_1)) :named ssa_3)];2167.967
16;0;39;0;[Bool, Int];[not, and, *, <, =];[];false;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (and (= GateController_one_0 1) (not GateController_alarmTrain_0) (= GateController_gate_0 0) (= GateController_hundred_0 (* 100 GateController_one_0)) (= GateController_thousand_0 (* 1000 GateController_one_0)) (= GateController_time_0 0)) :named ssa_0), (! (not (< GateController_time_0 GateController_thousand_0)) :named ssa_1), (! (and (not (= GateController_gate_0 GateController_hundred_0)) (not GateController_alarmTrain_0)) :named ssa_2)];5263.576
36;0;73;0;[Bool, Int];[not, or, and, *, +, <, =];[];false;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (and (= GateController_one_0 1) (not GateController_alarmTrain_0) (= GateController_gate_0 0) (= GateController_hundred_0 (* 100 GateController_one_0)) (= GateController_thousand_0 (* 1000 GateController_one_0)) (= GateController_time_0 0)) :named ssa_0), (! (and (= GateController_time_1 (+ GateController_increment_1 GateController_time_0)) (or (= GateController_gateMotorFailure_1 GateController_gateMotorFailure_-1) GateController_gateMotorFailure_1) (< GateController_increment_1 10) (let ((.cse1 (= GateController_gate_0 GateController_gate_1))) (or (and (not GateController_gateMotorFailure_1) (let ((.cse0 (< GateController_gate_0 GateController_hundred_0))) (or (and (= (+ GateController_gate_0 1) GateController_gate_1) .cse0) (and (not .cse0) .cse1))) (= GateController_alarmTrain_0 GateController_alarmTrain_1)) (and GateController_alarmTrain_1 .cse1 GateController_gateMotorFailure_1))) (< GateController_time_0 GateController_thousand_0)) :named ssa_1), (! (not (< GateController_time_1 GateController_thousand_0)) :named ssa_2), (! (and (not (= GateController_gate_1 GateController_hundred_0)) (not GateController_alarmTrain_1)) :named ssa_3)];3579.693
7;0;24;0;[Bool, Int];[not, and, =];[];false;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (and (= main_gripper_right_0 0) (= room_y_0 0) (= main_gripper_left_0 0) is_room_x_0 main_is_left_gripper_0 (= room_x_0 4)) :named ssa_0), (! (= room_y_0 (- 1)) :named ssa_1)];775.232
6;0;27;0;[Bool, Int];[<=, not, <, =];[];false;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (= main_balance_0 0) :named ssa_0), (! (< 0 main_functionValue_0) :named ssa_1), (! (<= 0 main_value_0) :named ssa_2), (! isOverdraft_-1 :named ssa_3), (! (not (< main_balance_0 0)) :named ssa_4), (! true :named ssa_5)];1666.988
6;0;27;0;[Bool, Int];[<=, not, <, =];[];false;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (= main_balance_0 0) :named ssa_0), (! (< 0 main_functionValue_0) :named ssa_1), (! (<= 0 main_value_0) :named ssa_2), (! isOverdraft_-1 :named ssa_3), (! (not (< main_balance_0 0)) :named ssa_4), (! true :named ssa_5)];97.432
16;0;39;0;[Int, (Array Int Int)];[<=, not, select, and, *, store, +, =];[];true;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (and (= main_i_0 0) (= main_a_0 (store main_a_-1 (* 4 main_n_-1) 23)) (<= 0 main_n_-1)) :named ssa_0), (! (and (not (= 23 (select main_a_0 main_i_0))) (= main_i_1 (+ main_i_0 4))) :named ssa_1), (! (not (<= main_i_1 (* 4 main_n_-1))) :named ssa_2)];14776.924
24;0;57;0;[Int, (Array Int Int)];[<=, not, select, and, *, store, +, =];[];true;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (and (= main_i_0 0) (= main_a_0 (store main_a_-1 (* 4 main_n_-1) 23)) (<= 0 main_n_-1)) :named ssa_0), (! (and (not (= 23 (select main_a_0 main_i_0))) (= main_i_1 (+ main_i_0 4))) :named ssa_1), (! (<= main_i_1 (* 4 main_n_-1)) :named ssa_2), (! (and (not (= 23 (select main_a_0 main_i_1))) (= main_i_3 (+ main_i_1 4))) :named ssa_3), (! (not (<= main_i_3 (* 4 main_n_-1))) :named ssa_4)];3136.435
80;0;206;0;[Int];[not, or, and, +, =];[];false;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (and (= |ssl3_connect_#t~nondet15_-1| ssl3_connect_~s__s3__tmp__new_cipher~7_0) (= ssl3_connect_~s__info_callback~7_0 |ssl3_connect_#t~nondet0_-1|) (= ssl3_connect_~s__ctx__stats__sess_connect_renegotiate~7_0 |ssl3_connect_#t~nondet8_-1|) (= ssl3_connect_~initial_state_0 |ssl3_connect_#in~initial_state_-1|) (= |ssl3_connect_#t~nondet12_-1| ssl3_connect_~s__s3__tmp__cert_req~7_0) (= |ssl3_connect_#t~nondet3_-1| ssl3_connect_~s__bbio~7_0) (= |ssl3_connect_#t~nondet25_-1| ssl3_connect_~tmp___8~7_0) (= |ssl3_connect_#t~nondet18_-1| ssl3_connect_~tmp___1~7_0) (= ssl3_connect_~tmp___0~7_0 0) (let ((.cse0 (= ssl3_connect_~s__info_callback~7_0 0))) (or (and (= ssl3_connect_~s__info_callback~7_0 ssl3_connect_~cb~7_0) (not .cse0)) (and (let ((.cse1 (= ssl3_connect_~s__ctx__info_callback~7_0 0))) (or (and (= ssl3_connect_~s__ctx__info_callback~7_0 ssl3_connect_~cb~7_0) (not .cse1)) (and (= 0 ssl3_connect_~cb~7_0) .cse1))) .cse0))) (= |ssl3_connect_#t~nondet19_-1| ssl3_connect_~tmp___2~7_0) (= |ssl3_connect_#t~nondet9_-1| ssl3_connect_~s__ctx__stats__sess_connect~7_0) (= |ssl3_connect_#t~nondet21_-1| ssl3_connect_~tmp___4~7_0) (= |ssl3_connect_#t~nondet20_-1| ssl3_connect_~tmp___3~7_0) (= |ssl3_connect_#t~nondet22_-1| ssl3_connect_~tmp___5~7_0) (= ssl3_connect_~initial_state_0 ssl3_connect_~s__state~7_0) (= ssl3_connect_~s__in_handshake~7_0 (+ |ssl3_connect_#t~nondet1_-1| 1)) (= |ssl3_connect_#t~nondet6_-1| ssl3_connect_~s__debug~7_0) (= ssl3_connect_~s__ctx__info_callback~7_0 |ssl3_connect_#t~nondet7_-1|) (= ssl3_connect_~s__ctx__stats__sess_connect_good~7_0 |ssl3_connect_#t~nondet11_-1|) (= ssl3_connect_~s__wbio~7_0 |ssl3_connect_#t~nondet4_-1|) (= |ssl3_connect_#t~nondet16_-1| ssl3_connect_~s__s3__tmp__new_cipher__algorithms~7_0) (= |ssl3_connect_#t~nondet5_-1| ssl3_connect_~s__hit~7_0) (= |ssl3_connect_#t~nondet13_-1| ssl3_connect_~s__s3__tmp__new_compression~7_0) (= |ssl3_connect_#t~nondet26_-1| ssl3_connect_~tmp___9~7_0) (= |ssl3_connect_#t~nondet24_-1| ssl3_connect_~tmp___7~7_0) (= (- 1) ssl3_connect_~ret~7_0) (= ssl3_connect_~s__version~7_0 |ssl3_connect_#t~nondet2_-1|) (= |ssl3_connect_#t~nondet23_-1| ssl3_connect_~tmp___6~7_0) (= ssl3_connect_~skip~7_0 0) (= ssl3_connect_~blastFlag~7_0 0) (= ssl3_connect_~s__ctx__stats__sess_hit~7_0 |ssl3_connect_#t~nondet10_-1|) (= ssl3_connect_~s__s3__tmp__reuse_message~7_0 |ssl3_connect_#t~nondet14_-1|) (= ssl3_connect_~s__s3__tmp__new_compression__id~7_0 |ssl3_connect_#t~nondet17_-1|) (= ssl3_connect_~tmp~7_0 |ssl3_connect_#t~nondet27_-1|)) :named ssa_0), (! (= ssl3_connect_~s__state~7_0 ssl3_connect_~state~7_1) :named ssa_1), (! (not (= ssl3_connect_~s__state~7_0 12292)) :named ssa_2), (! (not (= ssl3_connect_~s__state~7_0 16384)) :named ssa_3), (! (not (= ssl3_connect_~s__state~7_0 4096)) :named ssa_4), (! (not (= ssl3_connect_~s__state~7_0 20480)) :named ssa_5), (! (not (= ssl3_connect_~s__state~7_0 4099)) :named ssa_6), (! (not (= ssl3_connect_~s__state~7_0 4368)) :named ssa_7), (! (not (= ssl3_connect_~s__state~7_0 4369)) :named ssa_8), (! (not (= ssl3_connect_~s__state~7_0 4384)) :named ssa_9), (! (not (= ssl3_connect_~s__state~7_0 4385)) :named ssa_10), (! (not (= ssl3_connect_~s__state~7_0 4400)) :named ssa_11), (! (not (= ssl3_connect_~s__state~7_0 4401)) :named ssa_12), (! (not (= ssl3_connect_~s__state~7_0 4416)) :named ssa_13), (! (not (= ssl3_connect_~s__state~7_0 4417)) :named ssa_14), (! (= ssl3_connect_~s__state~7_0 4432) :named ssa_15), (! (= ssl3_connect_~ret~7_16 |ssl3_connect_#t~nondet36_-1|) :named ssa_16), (! (= ssl3_connect_~blastFlag~7_0 5) :named ssa_17), (! true :named ssa_18)];3461.408
110;0;277;0;[Int];[<=, not, or, and, +, =];[];false;[true, (! true :named ssa_precond), (! (not false) :named ssa_postcond), (! (and (= |ssl3_connect_#t~nondet15_-1| ssl3_connect_~s__s3__tmp__new_cipher~7_0) (= ssl3_connect_~s__info_callback~7_0 |ssl3_connect_#t~nondet0_-1|) (= ssl3_connect_~s__ctx__stats__sess_connect_renegotiate~7_0 |ssl3_connect_#t~nondet8_-1|) (= ssl3_connect_~initial_state_0 |ssl3_connect_#in~initial_state_-1|) (= |ssl3_connect_#t~nondet12_-1| ssl3_connect_~s__s3__tmp__cert_req~7_0) (= |ssl3_connect_#t~nondet3_-1| ssl3_connect_~s__bbio~7_0) (= |ssl3_connect_#t~nondet25_-1| ssl3_connect_~tmp___8~7_0) (= |ssl3_connect_#t~nondet18_-1| ssl3_connect_~tmp___1~7_0) (= ssl3_connect_~tmp___0~7_0 0) (let ((.cse0 (= ssl3_connect_~s__info_callback~7_0 0))) (or (and (= ssl3_connect_~s__info_callback~7_0 ssl3_connect_~cb~7_0) (not .cse0)) (and (let ((.cse1 (= ssl3_connect_~s__ctx__info_callback~7_0 0))) (or (and (= ssl3_connect_~s__ctx__info_callback~7_0 ssl3_connect_~cb~7_0) (not .cse1)) (and (= 0 ssl3_connect_~cb~7_0) .cse1))) .cse0))) (= |ssl3_connect_#t~nondet19_-1| ssl3_connect_~tmp___2~7_0) (= |ssl3_connect_#t~nondet9_-1| ssl3_connect_~s__ctx__stats__sess_connect~7_0) (= |ssl3_connect_#t~nondet21_-1| ssl3_connect_~tmp___4~7_0) (= |ssl3_connect_#t~nondet20_-1| ssl3_connect_~tmp___3~7_0) (= |ssl3_connect_#t~nondet22_-1| ssl3_connect_~tmp___5~7_0) (= ssl3_connect_~initial_state_0 ssl3_connect_~s__state~7_0) (= ssl3_connect_~s__in_handshake~7_0 (+ |ssl3_connect_#t~nondet1_-1| 1)) (= |ssl3_connect_#t~nondet6_-1| ssl3_connect_~s__debug~7_0) (= ssl3_connect_~s__ctx__info_callback~7_0 |ssl3_connect_#t~nondet7_-1|) (= ssl3_connect_~s__ctx__stats__sess_connect_good~7_0 |ssl3_connect_#t~nondet11_-1|) (= ssl3_connect_~s__wbio~7_0 |ssl3_connect_#t~nondet4_-1|) (= |ssl3_connect_#t~nondet16_-1| ssl3_connect_~s__s3__tmp__new_cipher__algorithms~7_0) (= |ssl3_connect_#t~nondet5_-1| ssl3_connect_~s__hit~7_0) (= |ssl3_connect_#t~nondet13_-1| ssl3_connect_~s__s3__tmp__new_compression~7_0) (= |ssl3_connect_#t~nondet26_-1| ssl3_connect_~tmp___9~7_0) (= |ssl3_connect_#t~nondet24_-1| ssl3_connect_~tmp___7~7_0) (= (- 1) ssl3_connect_~ret~7_0) (= ssl3_connect_~s__version~7_0 |ssl3_connect_#t~nondet2_-1|) (= |ssl3_connect_#t~nondet23_-1| ssl3_connect_~tmp___6~7_0) (= ssl3_connect_~skip~7_0 0) (= ssl3_connect_~blastFlag~7_0 0) (= ssl3_connect_~s__ctx__stats__sess_hit~7_0 |ssl3_connect_#t~nondet10_-1|) (= ssl3_connect_~s__s3__tmp__reuse_message~7_0 |ssl3_connect_#t~nondet14_-1|) (= ssl3_connect_~s__s3__tmp__new_compression__id~7_0 |ssl3_connect_#t~nondet17_-1|) (= ssl3_connect_~tmp~7_0 |ssl3_connect_#t~nondet27_-1|)) :named ssa_0), (! (= ssl3_connect_~s__state~7_0 ssl3_connect_~state~7_1) :named ssa_1), (! (not (= ssl3_connect_~s__state~7_0 12292)) :named ssa_2), (! (not (= ssl3_connect_~s__state~7_0 16384)) :named ssa_3), (! (not (= ssl3_connect_~s__state~7_0 4096)) :named ssa_4), (! (not (= ssl3_connect_~s__state~7_0 20480)) :named ssa_5), (! (not (= ssl3_connect_~s__state~7_0 4099)) :named ssa_6), (! (= ssl3_connect_~s__state~7_0 4368) :named ssa_7), (! (and (let ((.cse0 (= ssl3_connect_~blastFlag~7_0 0))) (or (and .cse0 (= ssl3_connect_~blastFlag~7_8 1)) (and (not .cse0) (= ssl3_connect_~blastFlag~7_0 ssl3_connect_~blastFlag~7_8)))) (= ssl3_connect_~s__shutdown~7_8 0) (= |ssl3_connect_#t~nondet32_-1| ssl3_connect_~ret~7_8)) :named ssa_8), (! (and (= ssl3_connect_~s__init_num~7_9 0) (not (<= ssl3_connect_~ret~7_8 0)) (= 4384 ssl3_connect_~s__state~7_9)) :named ssa_9), (! (not (= ssl3_connect_~s__s3__tmp__reuse_message~7_0 0)) :named ssa_10), (! (= ssl3_connect_~skip~7_11 0) :named ssa_11), (! (= ssl3_connect_~s__state~7_9 ssl3_connect_~state~7_12) :named ssa_12), (! (not (= ssl3_connect_~s__state~7_9 12292)) :named ssa_13), (! (not (= ssl3_connect_~s__state~7_9 16384)) :named ssa_14), (! (not (= ssl3_connect_~s__state~7_9 4096)) :named ssa_15), (! (not (= ssl3_connect_~s__state~7_9 20480)) :named ssa_16), (! (not (= ssl3_connect_~s__state~7_9 4099)) :named ssa_17), (! (not (= ssl3_connect_~s__state~7_9 4368)) :named ssa_18), (! (not (= ssl3_connect_~s__state~7_9 4369)) :named ssa_19), (! (not (= ssl3_connect_~s__state~7_9 4384)) :named ssa_20), (! (not (= ssl3_connect_~s__state~7_9 4385)) :named ssa_21), (! (not (= ssl3_connect_~s__state~7_9 4400)) :named ssa_22), (! (not (= ssl3_connect_~s__state~7_9 4401)) :named ssa_23), (! (not (= ssl3_connect_~s__state~7_9 4416)) :named ssa_24), (! (not (= ssl3_connect_~s__state~7_9 4417)) :named ssa_25), (! (= ssl3_connect_~s__state~7_9 4432) :named ssa_26), (! (= ssl3_connect_~ret~7_27 |ssl3_connect_#t~nondet36_-1|) :named ssa_27), (! (= ssl3_connect_~blastFlag~7_8 5) :named ssa_28), (! true :named ssa_29)];10.585
